round,num_alive,cum_energy_j,best_acc,mean_acc
53,10,47.45595064319998,0.12427242104719745,0.12427242104719745
54,10,48.334764543999974,0.12427242104719745,0.12427242104719745
55,10,49.21357844479997,0.12427242104719745,0.12427242104719745
56,10,50.09239234559997,0.12427242104719745,0.12427242104719745
57,10,50.971206246399966,0.12427242104719745,0.12427242104719745
58,10,51.85002014719996,0.12427242104719745,0.12427242104719745
59,10,52.72883404799996,0.12427242104719745,0.12427242104719745
60,10,53.60764794879996,0.1572086780326007,0.1572086780326007
61,10,54.486461849599955,0.1572086780326007,0.1572086780326007
62,10,55.36527575039995,0.1572086780326007,0.1572086780326007
63,10,56.24408965119995,0.1572086780326007,0.1572086780326007
64,10,57.12290355199995,0.1572086780326007,0.1572086780326007
65,10,58.001717452799944,0.1572086780326007,0.1572086780326007
66,10,58.88053135359994,0.1572086780326007,0.1572086780326007
67,10,59.75934525439994,0.1572086780326007,0.1572086780326007
68,10,60.638159155199936,0.1572086780326007,0.1572086780326007
69,10,61.516973055999934,0.1572086780326007,0.1572086780326007
70,10,62.39578695679993,0.22108075319747558,0.22108075319747558
71,10,63.27460085759993,0.22108075319747558,0.22108075319747558
72,10,64.15341475839993,0.22108075319747558,0.22108075319747558
73,10,65.03222865919993,0.22108075319747558,0.22108075319747558
74,10,65.91104255999993,0.22108075319747558,0.22108075319747558
75,10,66.78985646079992,0.22108075319747558,0.22108075319747558
76,10,67.66867036159992,0.22108075319747558,0.22108075319747558
77,10,68.54748426239992,0.22108075319747558,0.22108075319747558
78,10,69.42629816319992,0.22108075319747558,0.22108075319747558
79,10,70.30511206399991,0.22108075319747558,0.22108075319747558
80,10,71.18392596479991,0.24546029451621645,0.24546029451621645
81,10,72.06273986559991,0.24546029451621645,0.24546029451621645
82,10,72.9415537663999,0.24546029451621645,0.24546029451621645
83,10,73.8203676671999,0.24546029451621645,0.24546029451621645
84,10,74.6991815679999,0.24546029451621645,0.24546029451621645
85,10,75.5779954687999,0.24546029451621645,0.24546029451621645
86,10,76.4568093695999,0.24546029451621645,0.24546029451621645
87,10,77.33562327039989,0.24546029451621645,0.24546029451621645
88,10,78.21443717119989,0.24546029451621645,0.24546029451621645
89,10,79.09325107199989,0.24546029451621645,0.24546029451621645
90,10,79.97206497279988,0.24546029451621645,0.21103984099738007
91,10,80.85087887359988,0.24546029451621645,0.21103984099738007
92,10,81.72969277439988,0.24546029451621645,0.21103984099738007
93,10,82.60850667519988,0.24546029451621645,0.21103984099738007
94,10,83.48732057599987,0.24546029451621645,0.21103984099738007
95,10,84.36613447679987,0.24546029451621645,0.21103984099738007
96,10,85.24494837759987,0.24546029451621645,0.21103984099738007
97,10,86.12376227839987,0.24546029451621645,0.21103984099738007
98,10,87.00257617919986,0.24546029451621645,0.21103984099738007
99,10,87.88139007999986,0.24546029451621645,0.21103984099738007
100,10,88.76020398079986,0.2619929532929804,0.2619929532929804
101,10,89.63901788159986,0.2619929532929804,0.2619929532929804
102,10,90.51783178239985,0.2619929532929804,0.2619929532929804
103,10,91.39664568319985,0.2619929532929804,0.2619929532929804
104,10,92.27545958399985,0.2619929532929804,0.2619929532929804
105,10,93.15427348479984,0.2619929532929804,0.2619929532929804
106,10,94.03308738559984,0.2619929532929804,0.2619929532929804
107,10,94.91190128639984,0.2619929532929804,0.2619929532929804
108,10,95.79071518719984,0.2619929532929804,0.2619929532929804
109,10,96.66952908799983,0.2619929532929804,0.2619929532929804
110,10,97.54834298879983,0.27030445388020596,0.27030445388020596
111,10,98.42715688959983,0.27030445388020596,0.27030445388020596
112,10,99.30597079039983,0.27030445388020596,0.27030445388020596
113,10,100.18478469119982,0.27030445388020596,0.27030445388020596
114,10,101.06359859199982,0.27030445388020596,0.27030445388020596
115,10,101.94241249279982,0.27030445388020596,0.27030445388020596
116,10,102.82122639359982,0.27030445388020596,0.27030445388020596
117,10,103.70004029439981,0.27030445388020596,0.27030445388020596
118,10,104.57885419519981,0.27030445388020596,0.27030445388020596
119,10,105.45766809599981,0.27030445388020596,0.27030445388020596
120,10,106.3364819967998,0.29312236232463895,0.29312236232463895
121,10,107.2152958975998,0.29312236232463895,0.29312236232463895
122,10,108.0941097983998,0.29312236232463895,0.29312236232463895
123,10,108.9729236991998,0.29312236232463895,0.29312236232463895
124,10,109.8517375999998,0.29312236232463895,0.29312236232463895
125,10,110.73055150079979,0.29312236232463895,0.29312236232463895
126,10,111.60936540159979,0.29312236232463895,0.29312236232463895
127,10,112.48817930239979,0.29312236232463895,0.29312236232463895
128,10,113.36699320319978,0.29312236232463895,0.29312236232463895
129,10,114.24580710399978,0.29312236232463895,0.29312236232463895
130,10,115.12462100479978,0.3810771395015681,0.3810771395015681
131,10,116.00343490559978,0.3810771395015681,0.3810771395015681
132,10,116.88224880639977,0.3810771395015681,0.3810771395015681
133,10,117.76106270719977,0.3810771395015681,0.3810771395015681
134,10,118.63987660799977,0.3810771395015681,0.3810771395015681
135,10,119.51869050879976,0.3810771395015681,0.3810771395015681
136,10,120.39750440959976,0.3810771395015681,0.3810771395015681
137,10,121.27631831039976,0.3810771395015681,0.3810771395015681
138,10,122.15513221119976,0.3810771395015681,0.3810771395015681
139,10,123.03394611199975,0.3810771395015681,0.3810771395015681
140,10,123.91276001279975,0.3810771395015681,0.36247951163481024
141,10,124.79157391359975,0.3810771395015681,0.36247951163481024
142,10,125.67038781439975,0.3810771395015681,0.36247951163481024
143,10,126.54920171519974,0.3810771395015681,0.36247951163481024
144,10,127.42801561599974,0.3810771395015681,0.36247951163481024
145,10,128.30682951679975,0.3810771395015681,0.36247951163481024
146,10,129.18564341759975,0.3810771395015681,0.36247951163481024
147,10,130.06445731839975,0.3810771395015681,0.36247951163481024
148,10,130.94327121919974,0.3810771395015681,0.36247951163481024
149,10,131.82208511999974,0.3810771395015681,0.328175212627286
# summary: median_lifetime=151.0, round_of_5th_death=None, round_of_10th_death=None, round_of_15th_death=None, survival_auc=1500, participation_frac=1.0, cum_energy_j=131.82208511999974, best_acc=0.3810771395015681, final_acc=0.328175212627286
